model,id,rule,old_rama,old_libro,old_titulo,new_rama,new_titulo,esIntegrador,note
fillBlank,cmnnwui2y02t3540zyg7qj5hm,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_II,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
fillBlank,cmn3wd3m000g2za0ztvsan5c4,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_I,DERECHO_CIVIL,LIBRO_I,false,sin match — revisar manualmente
fillBlank,cmnnwui5602t4540zmw0h9ctn,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_II,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
fillBlank,cmn3wd3wi00g8za0zd3ewyxnj,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_I,DERECHO_CIVIL,LIBRO_I,false,sin match — revisar manualmente
fillBlank,cmn3wd5ra00haza0z2a48z13v,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_I,DERECHO_CIVIL,LIBRO_I,false,sin match — revisar manualmente
fillBlank,cmn3wd5zv00hfza0zv65aad1t,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_I,DERECHO_CIVIL,LIBRO_I,false,sin match — revisar manualmente
fillBlank,cmn3wd61k00hgza0z0oab0ls9,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_I,DERECHO_CIVIL,LIBRO_I,false,sin match — revisar manualmente
fillBlank,cmn3wd5wg00hdza0ztwppuues,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_I,DERECHO_CIVIL,LIBRO_I,false,sin match — revisar manualmente
fillBlank,cmn3wd5y600heza0zrs9na3bk,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_I,DERECHO_CIVIL,LIBRO_I,false,sin match — revisar manualmente
fillBlank,cmn3wdc9x00l0za0zz734sx6z,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_II,DERECHO_CIVIL,LIBRO_II,false,sin match — revisar manualmente
fillBlank,cmn3wdcdc00l2za0zj74wcf2w,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_II,DERECHO_CIVIL,LIBRO_II,false,sin match — revisar manualmente
fillBlank,cmn3wdcgq00l4za0z73j6cvbs,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_II,DERECHO_CIVIL,LIBRO_II,false,sin match — revisar manualmente
fillBlank,cmnnwui7002t5540z6ruqzn90,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_II,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
fillBlank,cmnnwukd302ub540zme9zylrf,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_II,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
fillBlank,cmn3wcmoi006gza0z2foubt91,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_IV,DERECHO_CIVIL,LIBRO_IV,false,sin match — revisar manualmente
fillBlank,cmnnwukew02uc540zlkbdb6zh,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_II,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
fillBlank,cmn3wct5t00a4za0zc4bn6ibl,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_IV,DERECHO_CIVIL,LIBRO_IV,false,sin match — revisar manualmente
fillBlank,cmn3wcv7700baza0zcovaz03l,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_IV,DERECHO_CIVIL,LIBRO_IV,false,sin match — revisar manualmente
fillBlank,cmn3wd85h00inza0zbftniqou,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_IV,DERECHO_CIVIL,LIBRO_IV,false,sin match — revisar manualmente
fillBlank,cmn3wd87700ioza0z67ch96km,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_IV,DERECHO_CIVIL,LIBRO_IV,false,sin match — revisar manualmente
fillBlank,cmn3wcv3t00b8za0zsozc7l62,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_IV,DERECHO_CIVIL,LIBRO_IV,false,sin match — revisar manualmente
fillBlank,cmnnwukgp02ud540z2tr0js4t,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_II,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
fillBlank,cmnnwumme02vj540zc4qeb82d,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_II,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
fillBlank,cmnnwumo602vk540zlypwxh1w,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_II,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
fillBlank,cmnnwumpz02vl540zdx0u32ll,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_II,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
fillBlank,cmnnwuowh02wr540zejh15hj4,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_II,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
fillBlank,cmnnwuoya02ws540zbf5ho10z,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_II,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
fillBlank,cmnnwup0302wt540z6g2nxiss,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_II,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
fillBlank,cmnnwur5902xz540zgpoh2r7l,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_II,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
fillBlank,cmnnwur7202y0540za88nslnh,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_II,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
fillBlank,cmnnwur8v02y1540z8ir9uchv,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_II,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
fillBlank,cmnnwutg202z8540zytb1kbs5,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_II,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
fillBlank,cmnnwuthv02z9540zamjcb58r,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_II,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
fillBlank,cmnnwutjo02za540zr6ke1mva,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_II,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
fillBlank,cmnnwuvmv030f540z01a3rthr,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_II,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
fillBlank,cmnnwuvop030g540zes8o58uf,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_II,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
fillBlank,cmnnwuvqi030h540znaag4cdk,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_II,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
fillBlank,cmnnwvkyz03dv540zqjs2kvvt,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_III,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
fillBlank,cmnnwv7gk036k540z0223oa15,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_III,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
fillBlank,cmnnwv7id036l540z6ldjyc0e,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_III,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
fillBlank,cmnnwv9o4037r540z69e6g58u,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_III,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
fillBlank,cmnnwv9pw037s540zzn001eo9,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_III,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
fillBlank,cmnnwv9rp037t540zkpm5mm2h,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_III,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
fillBlank,cmnnwv0ne032w540ztcdd4k5p,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_III,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
fillBlank,cmnnwvn5w03f2540zyifegfem,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_III,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
fillBlank,cmnnwvn7o03f3540zsfwl2qyv,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_III,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
fillBlank,cmnnwvn9h03f4540z21zpz0tf,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_III,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
fillBlank,cmnnwvtv603ir540z83vw7vld,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_IV,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
fillBlank,cmnnwvrp403hk540zk9bne9kn,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_IV,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
fillBlank,cmnnwvtte03iq540zcxn1zku0,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_IV,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
fillBlank,cmnnwzcr505ek540zed9u9ao6,R1,DERECHO_PROCESAL_CIVIL,COT,COT_INTEGRADOR_FINAL,DERECHO_PROCESAL_CIVIL,COT_INTEGRADOR_FINAL,true,Integrador
fillBlank,cmnnwzct005el540zf0t0c0a3,R1,DERECHO_PROCESAL_CIVIL,COT,COT_INTEGRADOR_FINAL,DERECHO_PROCESAL_CIVIL,COT_INTEGRADOR_FINAL,true,Integrador
fillBlank,cmnnwzcus05em540zc1wcu92l,R1,DERECHO_PROCESAL_CIVIL,COT,COT_INTEGRADOR_FINAL,DERECHO_PROCESAL_CIVIL,COT_INTEGRADOR_FINAL,true,Integrador
fillBlank,cmnnwzewt05fq540zli5og5jl,R1,DERECHO_PROCESAL_CIVIL,COT,COT_INTEGRADOR_FINAL,DERECHO_PROCESAL_CIVIL,COT_INTEGRADOR_FINAL,true,Integrador
fillBlank,cmnnwzeyl05fr540zvqa0sm4q,R1,DERECHO_PROCESAL_CIVIL,COT,COT_INTEGRADOR_FINAL,DERECHO_PROCESAL_CIVIL,COT_INTEGRADOR_FINAL,true,Integrador
fillBlank,cmnnwzh0v05gu540zh2ta0atb,R1,DERECHO_PROCESAL_CIVIL,COT,COT_INTEGRADOR_FINAL,DERECHO_PROCESAL_CIVIL,COT_INTEGRADOR_FINAL,true,Integrador
fillBlank,cmnnwzh2n05gv540zrhot1km1,R1,DERECHO_PROCESAL_CIVIL,COT,COT_INTEGRADOR_FINAL,DERECHO_PROCESAL_CIVIL,COT_INTEGRADOR_FINAL,true,Integrador
fillBlank,cmnnwzh4g05gw540zvo12d816,R1,DERECHO_PROCESAL_CIVIL,COT,COT_INTEGRADOR_FINAL,DERECHO_PROCESAL_CIVIL,COT_INTEGRADOR_FINAL,true,Integrador
fillBlank,cmnnwzj8g05i0540ztbfyq1kh,R1,DERECHO_PROCESAL_CIVIL,COT,COT_INTEGRADOR_FINAL,DERECHO_PROCESAL_CIVIL,COT_INTEGRADOR_FINAL,true,Integrador
fillBlank,cmnnwzlc605j4540z5r4gdlfu,R1,DERECHO_PROCESAL_CIVIL,COT,COT_INTEGRADOR_FINAL,DERECHO_PROCESAL_CIVIL,COT_INTEGRADOR_FINAL,true,Integrador
fillBlank,cmnnwzldz05j5540zqx6u91ww,R1,DERECHO_PROCESAL_CIVIL,COT,COT_INTEGRADOR_FINAL,DERECHO_PROCESAL_CIVIL,COT_INTEGRADOR_FINAL,true,Integrador
fillBlank,cmnnwzlfs05j6540zx50efb52,R1,DERECHO_PROCESAL_CIVIL,COT,COT_INTEGRADOR_FINAL,DERECHO_PROCESAL_CIVIL,COT_INTEGRADOR_FINAL,true,Integrador
fillBlank,cmnnwvw2503jy540zan1byx4a,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_IV,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
fillBlank,cmnnwvw3x03jz540zpp4hdao5,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_IV,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
fillBlank,cmnnwvw5q03k0540z6i2354uk,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_IV,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
fillBlank,cmnnwvbz10390540zn3id7037,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_III,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
fillBlank,cmnnwve6b03a7540z6dz04q05,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_III,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
fillBlank,cmnnwve8403a8540zq5xd3zf1,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_III,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
fillBlank,cmnnwve9y03a9540zo8b7ad84,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_III,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
fillBlank,cmnnwvira03co540zynpkhdqa,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_III,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
fillBlank,cmnnwvit403cp540z82ya7dqh,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_III,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
fillBlank,cmnnwuy6v031p540zdyzz35gc,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_III,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
fillBlank,cmnnwv0lk032v540ztzgae1l3,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_III,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
fillBlank,cmnnwtph502ef540zpgaoky3q,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_II,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
fillBlank,cmnnwv0p7032x540zgk8nhwx8,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_III,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
fillBlank,cmnnwv2uy0343540z247bj98k,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_III,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
fillBlank,cmnnwtuje02gu540zoggc6g9a,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_II,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
fillBlank,cmnnwv2wr0344540ztugnivi8,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_III,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
fillBlank,cmnnwv2ym0345540zm1ih0med,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_III,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
fillBlank,cmnnwv55o035b540zoxnf1b0d,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_III,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
fillBlank,cmnnwv57i035c540zwsq5amf8,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_III,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
fillBlank,cmnnwv59c035d540zo5r8hnsw,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_III,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
fillBlank,cmnnwvl2o03dx540zl94iuue9,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_III,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
fillBlank,cmnnwzeuy05fp540zvl39809m,R1,DERECHO_PROCESAL_CIVIL,COT,COT_INTEGRADOR_FINAL,DERECHO_PROCESAL_CIVIL,COT_INTEGRADOR_FINAL,true,Integrador
fillBlank,cmnnww0ut03md540zrmgbyca9,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_IV,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
fillBlank,cmnnww0wn03me540znc8hh0ad,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_IV,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
fillBlank,cmnnww0yi03mf540z2rbry3vb,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_IV,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
fillBlank,cmnnwvybp03l6540z1pymcmqi,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_IV,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
fillBlank,cmnnwvydm03l7540zfiu1rg8z,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_IV,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
fillBlank,cmnnwvyfg03l8540z3woqfc2a,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_IV,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
fillBlank,cmn3wcx9800cgza0z3fi6eghj,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_IV,DERECHO_CIVIL,LIBRO_IV,false,sin match — revisar manualmente
fillBlank,cmn3wd1lz00exza0zypfr79ll,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_IV,DERECHO_CIVIL,LIBRO_IV,false,sin match — revisar manualmente
fillBlank,cmn3wda8e00juza0zct2e0u5k,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_IV,DERECHO_CIVIL,LIBRO_IV,false,sin match — revisar manualmente
fillBlank,cmn3wh1mp007u310z27qscb2p,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_IV,DERECHO_CIVIL,LIBRO_IV,false,sin match — revisar manualmente
fillBlank,cmn3wjgeh01hf310z91si2rpq,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_II,DERECHO_CIVIL,LIBRO_II,false,sin match — revisar manualmente
fillBlank,cmn3wdn0000r4za0zfobx9kg9,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_II,DERECHO_PROCESAL_CIVIL,LIBRO_II,false,sin match — revisar manualmente
fillBlank,cmn3wdtbt00urza0zwurked5h,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_III,DERECHO_PROCESAL_CIVIL,LIBRO_III,false,sin match — revisar manualmente
fillBlank,cmn3wdxpi00x9za0z6g9km784,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_I,DERECHO_PROCESAL_CIVIL,LIBRO_I,false,sin match — revisar manualmente
fillBlank,cmn3wcmmo006fza0z17fv4geo,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_IV,DERECHO_CIVIL,LIBRO_IV,false,sin match — revisar manualmente
fillBlank,cmn3wcv2400b7za0zujt2t6t3,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_IV,DERECHO_CIVIL,LIBRO_IV,false,sin match — revisar manualmente
fillBlank,cmnnwu65202mz540z77a43lnq,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_II,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
fillBlank,cmnnwu8c902o6540zru3alywh,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_II,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
fillBlank,cmnnwu8ft02o8540z9aoiij1m,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_II,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
fillBlank,cmnnwvgfy03bf540zouy1h5rr,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_III,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
fillBlank,cmnnwvghq03bg540zrroufwfj,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_III,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
fillBlank,cmnnwvgjm03bh540z1h5p2peh,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_III,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
fillBlank,cmnnwtun702gw540zczx05vmw,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_II,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
errorIdentification,cmn3wgomh000v310z6pf1jws9,R8,DERECHO_CIVIL,LEY_17336,TITULO_I,DERECHO_CIVIL,TITULO_I,false,sin match — revisar manualmente
errorIdentification,cmn3wgooa000w310zmvb34fzb,R8,DERECHO_CIVIL,LEY_17336,TITULO_III,DERECHO_CIVIL,TITULO_III,false,sin match — revisar manualmente
errorIdentification,cmn3wgos2000y310zr1x2tjm9,R8,DERECHO_CIVIL,LEY_17336,TITULO_V,DERECHO_CIVIL,TITULO_V,false,sin match — revisar manualmente
errorIdentification,cmn3wgotw000z310zr3jlwq7u,R8,DERECHO_CIVIL,LEY_17336,TITULO_III,DERECHO_CIVIL,TITULO_III,false,sin match — revisar manualmente
errorIdentification,cmn3wgoxk0011310z7h6sk91p,R8,DERECHO_CIVIL,LEY_17336,TITULO_III,DERECHO_CIVIL,TITULO_III,false,sin match — revisar manualmente
errorIdentification,cmn3zgp76000vqk0zv2u2bukd,R1,DERECHO_PROCESAL_CIVIL,MODULO_DIARIO,JURISPRUDENCIA,DERECHO_PROCESAL_CIVIL,JURISPRUDENCIA,true,Integrador
errorIdentification,cmn3wck0p004xza0zo5b3dw4q,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_II,DERECHO_PROCESAL_CIVIL,LIBRO_II,false,sin match — revisar manualmente
errorIdentification,cmn3wck2g004yza0z40y3ihc2,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_II,DERECHO_PROCESAL_CIVIL,LIBRO_II,false,sin match — revisar manualmente
errorIdentification,cmn3wjl4z01jz310ze0e6doqe,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_III,DERECHO_PROCESAL_CIVIL,LIBRO_III,false,sin match — revisar manualmente
errorIdentification,cmn3wck46004zza0zif1a0iah,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_II,DERECHO_PROCESAL_CIVIL,LIBRO_II,false,sin match — revisar manualmente
errorIdentification,cmn3wcz2u00dhza0zonbewoe8,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_I,DERECHO_CIVIL,LIBRO_I,false,sin match — revisar manualmente
errorIdentification,cmn3wck5x0050za0z3uboquc5,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_II,DERECHO_PROCESAL_CIVIL,LIBRO_II,false,sin match — revisar manualmente
errorIdentification,cmn3wck7m0051za0z9vnumtbb,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_II,DERECHO_PROCESAL_CIVIL,LIBRO_II,false,sin match — revisar manualmente
errorIdentification,cmn3wcqhh008lza0zq5dwg2uo,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_I,DERECHO_PROCESAL_CIVIL,LIBRO_I,false,sin match — revisar manualmente
