model,id,rule,titulo,new_parrafo,note
errorIdentification,cmn3wdc1b00kvza0zph8aftiw,P5,LII_T5,,3 matches — ambiguo
errorIdentification,cmnnwx9mg04ag540zq47gbvr2,P5,COT_T7,,4 matches — ambiguo
errorIdentification,cmnnwz4jh05a5540zrr8cm2xb,P5,COT_T7,,6 matches — ambiguo
errorIdentification,cmnnwyyrg0570540z6wdr6byg,P3,COT_T7,COT_T7_P11,"override: ""recusación"""
errorIdentification,cmnnwystc053t540zhi6shcxg,P3,COT_T7,COT_T7_P11,"override: ""implicancia"""
errorIdentification,cmnnwyuue054x540z9pd1r4uk,P3,COT_T7,COT_T7_P11,"override: ""implicancia"""
errorIdentification,cmnnwywrs055y540zvkh0b2on,P3,COT_T7,COT_T7_P11,"override: ""implicancia"""
errorIdentification,cmnnwxzvb04oc540z03ycpl4g,P5,COT_T2,,2 matches — ambiguo
errorIdentification,cmnnwwezz03tv540z3en9qhs9,P1,COT_T1,,titulo sin párrafos
errorIdentification,cmnnwwh7w03v2540znt5gh6ha,P1,COT_T1,,titulo sin párrafos
errorIdentification,cmnnwwlnp03xg540zb7y7hhb1,P1,COT_T1,,titulo sin párrafos
errorIdentification,cmnnwwnvq03yn540zu0qfbnps,P1,COT_T1,,titulo sin párrafos
errorIdentification,cmnnwxn1x04hf540zq044bkir,P1,COT_T3,,titulo sin párrafos
errorIdentification,cmnnwy1x704pg540zgh97tut2,P5,COT_T2,,0 matches — ambiguo
errorIdentification,cmnnwtdfo0287540zmybqa21d,P1,CPC_LII_T10,,titulo sin párrafos
errorIdentification,cmn3wd9y200joza0zp296xhvb,P1,LIV_T4,,titulo sin párrafos
errorIdentification,cmnnwws7s0410540zmm1etezf,P3,COT_T7,COT_T7_P2,"override: ""cuantía"""
errorIdentification,cmnnwwwmv043e540za7v5gvzd,P5,COT_T7,,6 matches — ambiguo
errorIdentification,cmnnwthz602ao540zwluamnup,P1,CPC_LI_T12,,titulo sin párrafos
errorIdentification,cmnnwx387046z540zf8qeawfc,P3,COT_T7,COT_T7_P9,"override: ""primera instancia"""
errorIdentification,cmnnwz2jn0592540zinn999mi,P5,COT_T7,,4 matches — ambiguo
errorIdentification,cmnnwz8d605c8540zxv3aqeai,P5,COT_T7,,7 matches — ambiguo
errorIdentification,cmnnwzai005dd540zur7z98vr,P3,COT_T7,COT_T7_P10,"override: ""contiendas de competencia"""
errorIdentification,cmno43jrc003aos0zonjkd22q,P1,COT_T4,,titulo sin párrafos
errorIdentification,cmno43gc6001fos0zjj34q160,P1,COT_T15,,titulo sin párrafos
errorIdentification,cmno43ljv0049os0z8c86wghf,P5,COT_T5,,0 matches — ambiguo
errorIdentification,cmno43ruv007qos0zr5stl6p6,P1,COT_T8,,titulo sin párrafos
errorIdentification,cmno43zuy00bmos0zuyjpt53p,P1,CPC_LIII_T9,,titulo sin párrafos
errorIdentification,cmn3wgw19004v310zqlj0kp85,P5,LIV_T42,,3 matches — ambiguo
errorIdentification,cmno43drb0004os0z79ydjumw,P5,COT_T10,,6 matches — ambiguo
errorIdentification,cmno43lhx0048os0zcaoybblu,P5,COT_T5,,2 matches — ambiguo
errorIdentification,cmno43p4x0068os0zj9uz5v16,P4,COT_T6,COT_T6_P2,keyword match
errorIdentification,cmnnwzj4n05hy540z5jcjjk60,P1,CPC_LI_T12,,titulo sin párrafos
errorIdentification,cmno43hth0028os0zzbznoo2u,P4,COT_T16,COT_T16_P1,keyword match
errorIdentification,cmn3wcoi3007hza0zfvvat6kj,P1,LIV_T20,,titulo sin párrafos
errorIdentification,cmnnww32603nj540z1mmfhhce,P1,CPC_LII_T10,,titulo sin párrafos
errorIdentification,cmnnwwq1703zt540zzv19tb8i,P3,COT_T7,COT_T7_P2,"override: ""cuantía"""
errorIdentification,cmnnxdi9p00hlr30z2e7pu76s,P5,LIV_T22A,,3 matches — ambiguo
errorIdentification,cmnnwvbte038x540z8uapxhdc,P1,CPC_LII_T10,,titulo sin párrafos
errorIdentification,cmnnxdpbz00lar30zq7et4g63,P4,LIV_T25,LIV_T25_P1,keyword match
errorIdentification,cmnnwxxrr04n7540zeejchttq,P5,COT_T2,,2 matches — ambiguo
errorIdentification,cmnnxdpdv00lbr30zbqq0oeo5,P1,LIV_T30,,titulo sin párrafos
errorIdentification,cmnnxdpfq00lcr30z0tr8pjpi,P1,LIV_T31,,titulo sin párrafos
errorIdentification,cmnnws3qy01jr540z3twgq9o2,P1,TP_1,,titulo sin párrafos
errorIdentification,cmnnwz0lw0580540zyaki26v4,P3,COT_T7,COT_T7_P11,"override: ""implicancia"""
errorIdentification,cmnnwvpbr03g9540zn6ktak21,P1,CPC_LIV_T3,,titulo sin párrafos
errorIdentification,cmnnxdpjf00ler30zx340ciom,P4,LIV_T25,LIV_T25_P1,keyword match
errorIdentification,cmnnww3ry03nx540z2a0ximm2,P1,COT_T1,,titulo sin párrafos
errorIdentification,cmnnww86e03qb540z8gvgn661,P1,COT_T1,,titulo sin párrafos
errorIdentification,cmnnwyqt5052q540zjm725khy,P3,COT_T11,COT_T11_P3,"override: ""relator"""
errorIdentification,cmnnxdpla00lfr30z598auumi,P1,LIV_T31,,titulo sin párrafos
errorIdentification,cmnnwxbsm04bm540zci8e3256,P5,COT_T7,,6 matches — ambiguo
errorIdentification,cmnnwsv8s01yg540z62hzmi36,P1,CPC_LI_T3,,titulo sin párrafos
errorIdentification,cmnnxcm3j000vr30z2a7jhau2,P4,LIV_T2,LIV_T2_P2,keyword match
errorIdentification,cmnnww5z103p4540zi5trqo7t,P1,COT_T1,,titulo sin párrafos
errorIdentification,cmnnwwae003ri540zj6yp3ogv,P1,COT_T1,,titulo sin párrafos
errorIdentification,cmnnwykm504zh540zdu0oie8e,P4,COT_T11,COT_T11_P6,keyword match
errorIdentification,cmnnxdv1i00o8r30zj02yxjrl,P4,LIV_T32,LIV_T32_P1,dominant keyword (3 vs 1)
errorIdentification,cmnnwymqp050m540zr720bo14,P3,COT_T11,COT_T11_P3,"override dominante: ""relator"""
errorIdentification,cmnnwrwo201g1540zfx1jhp2x,P4,MENSAJE_BELLO,MENSAJE_BELLO_P4,dominant keyword (2 vs 1)
errorIdentification,cmnnwrwpw01g2540zzl8hh7vq,P5,MENSAJE_BELLO,,8 matches — ambiguo
errorIdentification,cmnnwsm3p01ti540zjfbw3356,P1,TP_1,,titulo sin párrafos
errorIdentification,cmnnxcm5c000wr30zqxu4x6fq,P4,LIV_T2,LIV_T2_P1,keyword match
errorIdentification,cmnnwtb950270540zirjee4p6,P1,CPC_LII_T5,,titulo sin párrafos
errorIdentification,cmnnww3ts03ny540zwm9savvt,P1,COT_T1,,titulo sin párrafos
errorIdentification,cmnnwtmn502d3540zcolu4gvx,P1,CPC_LI_T12,,titulo sin párrafos
errorIdentification,cmnnxcm82000xr30zpp9pv9vb,P5,LIV_T2,,0 matches — ambiguo
errorIdentification,cmnnxcm9v000yr30zxorimkl0,P3,LIV_T2,LIV_T2_P3,"override: ""objeto ilícito"""
errorIdentification,cmnnwsv6y01yf540zqczru1ap,P1,CPC_LI_T3,,titulo sin párrafos
errorIdentification,cmnnxcmbm000zr30znnrnfvr3,P3,LIV_T2,LIV_T2_P1,"override: ""acto jurídico"""
errorIdentification,cmnnwszrl020w540zmx2qcvim,P1,CPC_LII_T2,,titulo sin párrafos
errorIdentification,cmnnwt4bo023c540zlzp3p46u,P1,CPC_LII_T3,,titulo sin párrafos
errorIdentification,cmnnwtfou029f540zjqxgtwtl,P1,CPC_LI_T11,,titulo sin párrafos
errorIdentification,cmnnwwaft03rj540zpe5ru6gs,P1,COT_T1,,titulo sin párrafos
errorIdentification,cmnnwvtrk03ip540zlkz5o22d,P1,CPC_LIV_T3,,titulo sin párrafos
errorIdentification,cmnnxdv8u00ocr30z5ciqglgm,P1,LIV_T40,,titulo sin párrafos
errorIdentification,cmnnxe0ik00r1r30z2e33ik5x,P4,LIV_T33,LIV_T33_P1,keyword match
errorIdentification,cmnnxe0mb00r3r30zraq2iugx,P4,LIV_T33,LIV_T33_P2,keyword match
errorIdentification,cmn3wjl3401jy310zbyxz7k3c,P1,CPC_LII_T10,,titulo sin párrafos
errorIdentification,cmn3wdijf00okza0z8blhxscj,P1,CPC_LII_T12,,titulo sin párrafos
errorIdentification,cmn3wdkl500pqza0za3k3x3h1,P1,CPC_LI_T18,,titulo sin párrafos
errorIdentification,cmn3wdxbv00x1za0zwwbr1vkh,P1,CPC_LII_T4,,titulo sin párrafos
errorIdentification,cmnnwtwwh02i0540zw7lhtlcr,P1,CPC_LII_T10,,titulo sin párrafos
errorIdentification,cmnnwtwye02i1540zv3yclobz,P1,CPC_LII_T10,,titulo sin párrafos
errorIdentification,cmnnwtz8902j9540zqy8n55ku,P1,CPC_LII_T10,,titulo sin párrafos
errorIdentification,cmnnxcmf90011r30zg00s48sk,P5,LIV_T2,,0 matches — ambiguo
errorIdentification,cmn3wde5x00m3za0zd50sumyw,P5,LII_T7,,2 matches — ambiguo
errorIdentification,cmnnwu1fb02kg540zzwgvn3ez,P1,CPC_LII_T10,,titulo sin párrafos
errorIdentification,cmn3wcz4m00diza0z2wq6bly6,P1,LI_T4,,titulo sin párrafos
errorIdentification,cmn3wdt1j00ulza0ztc7z6dgr,P5,LI_T2,,0 matches — ambiguo
errorIdentification,cmnnxcmh20012r30zoemfd3ss,P5,LIV_T2,,0 matches — ambiguo
errorIdentification,cmn3wde7o00m4za0z760h3kmd,P3,LII_T7,LII_T7_P1,"override: ""posesión irregular"""
errorIdentification,cmn3wdgex00ndza0zhwmsv0oa,P5,LIV_T23,,5 matches — ambiguo
errorIdentification,cmnnwt6qi024j540zjs7915t6,P1,CPC_LI_T8,,titulo sin párrafos
errorIdentification,cmnnwy8ei04su540zdc5a2k5d,P1,COT_T9,,titulo sin párrafos
errorIdentification,cmn3wcsms009tza0zrdy2ypnq,P1,LIV_T31,,titulo sin párrafos
errorIdentification,cmnnwur1j02xx540zmxh1fyve,P5,CPC_LI_T19,,0 matches — ambiguo
errorIdentification,cmn3wcsq8009vza0zwjewiod9,P1,LIV_T11,,titulo sin párrafos
errorIdentification,cmn3wcsrx009wza0zuy8i50zp,P5,LIV_T12,,0 matches — ambiguo
errorIdentification,cmnnwuxzc031l540zulp5e5hx,P1,CPC_LII_T10,,titulo sin párrafos
errorIdentification,cmnnwyaez04ty540zduogfajt,P1,COT_T9,,titulo sin párrafos
errorIdentification,cmn3wd9zt00jpza0zfdvhdb2e,P4,LIV_T2,LIV_T2_P1,keyword match
errorIdentification,cmnnwvilp03cl540zvnb4z0mt,P1,CPC_LIII_T16,,titulo sin párrafos
errorIdentification,cmnnwz6eo05b6540zhe7suwqt,P4,COT_T7,COT_T7_P10,dominant keyword (2 vs 1)
errorIdentification,cmn3wdqx700tdza0zt3doh208,P5,LII_T7,,0 matches — ambiguo
errorIdentification,cmn3wdqyw00teza0z9ay55dy0,P1,LIV_T20,,titulo sin párrafos
errorIdentification,cmn3wdr2b00tgza0z9j5ooc8m,P5,LIV_T22,,4 matches — ambiguo
errorIdentification,cmnnwvkv903dt540zm8uxbupv,P1,CPC_LIII_T2,,titulo sin párrafos
errorIdentification,cmn3wdv8c00vuza0z1zv7ok6v,P1,LIII_T1,,titulo sin párrafos
errorIdentification,cmn3wdv3800vrza0z73405ehi,P1,LIV_T3,,titulo sin párrafos
errorIdentification,cmnnwp7v4000c540z3ihupgxp,P6,LI_T6,LI_T6_P1,fallback a reglas generales
errorIdentification,cmn3wdva300vvza0z03b16kb8,P5,LIV_T23,,5 matches — ambiguo
errorIdentification,cmnnwp7x8000d540zmkc24he4,P4,LI_T6,LI_T6_P3,keyword match
errorIdentification,cmnnwp7z3000e540zbccqr2nh,P4,LI_T6,LI_T6_P3,keyword match
errorIdentification,cmnnwpbkw002a540zewoo60kb,P3,LI_T6,LI_T6_P2,"override: ""bien familiar"""
errorIdentification,cmnnwpbms002b540zj2l79y6z,P3,LI_T6,LI_T6_P2,"override: ""bien familiar"""
errorIdentification,cmnnxcubn0054r30zasji5yvc,P1,LIV_T13,,titulo sin párrafos
errorIdentification,cmnnxcudg0055r30zw1746qfn,P1,LIV_T13,,titulo sin párrafos
errorIdentification,cmnnxcuhb0057r30zkd48hg1r,P1,LIV_T13,,titulo sin párrafos
errorIdentification,cmnnwpbon002c540zohcr2lnt,P3,LI_T6,LI_T6_P2,"override: ""bienes familiares"""
errorIdentification,cmnnwpfic0049540z9qv51f6y,P5,LI_T6,,3 matches — ambiguo
errorIdentification,cmnnwpisj0061540zp7oesstd,P1,LI_T21,,titulo sin párrafos
errorIdentification,cmnnxd2a00097r30zeri91393,P1,LIV_T21,,titulo sin párrafos
errorIdentification,cmnnwpp87009i540z4x4i5yi1,P1,LI_T22,,titulo sin párrafos
errorIdentification,cmnnwpiuf0062540zomp57oxw,P1,LI_T21,,titulo sin párrafos
errorIdentification,cmnnwpkuy0075540zu8e7y4ht,P1,LI_T21,,titulo sin párrafos
errorIdentification,cmnnwpkws0076540z4h9i9oft,P1,LI_T21,,titulo sin párrafos
errorIdentification,cmnnwpmwh0089540zvbm90dxn,P5,LI_T30,,2 matches — ambiguo
errorIdentification,cmnnwpp4b009g540zsc3ndw0j,P1,LI_T22,,titulo sin párrafos
errorIdentification,cmnnwps4q00az540z7xhgkna7,P1,LI_T24,,titulo sin párrafos
errorIdentification,cmnnwpucw00c7540zy9fu3xmw,P1,LI_T16,,titulo sin párrafos
errorIdentification,cmnnwpueo00c8540z44woebog,P1,LI_T20,,titulo sin párrafos
errorIdentification,cmnnwpzb100ev540zc6mzgr6m,P1,LI_T29,,titulo sin párrafos
errorIdentification,cmnnwreia0169540z0mk41ck8,P1,LIII_T8,,titulo sin párrafos
errorIdentification,cmnnwq1og00g3540zowiesxmr,P1,LI_T32,,titulo sin párrafos
errorIdentification,cmnnwq1q900g4540z17uuq7wi,P1,LI_T32,,titulo sin párrafos
errorIdentification,cmnnwq6wd00iw540zjborxjd8,P4,LIII_T6,LIII_T6_P1,dominant keyword (2 vs 1)
errorIdentification,cmnnwqbfi00lc540zthdjupsk,P4,LIII_T6,LIII_T6_P1,dominant keyword (2 vs 1)
errorIdentification,cmnnxdaio00dkr30zjmnyy26l,P3,LIV_T22,LIV_T22_P4,"override: ""administración extraordinaria"""
errorIdentification,cmnnwqdqt00ml540zsds4pq9a,P4,LIII_T6,LIII_T6_P2,keyword match
errorIdentification,cmnnwqime00p1540zyllcot47,P5,LIII_T6,,0 matches — ambiguo
errorIdentification,cmnnwqn3j00rh540zi4elbfjj,P4,LIII_T7,LIII_T7_P4,keyword match
errorIdentification,cmnnwqpc200sp540zgg2082qk,P4,LIII_T7,LIII_T7_P4,keyword match
errorIdentification,cmnnxdhvz00her30znguf0rjg,P5,LIV_T22A,,3 matches — ambiguo
errorIdentification,cmnnwqrov00tz540z6o5eiwsg,P6,LIII_T7,LIII_T7_P1,fallback a reglas generales
errorIdentification,cmnnwqu1p00v8540zlpp40qgj,P4,LIII_T7,LIII_T7_P4,keyword match
errorIdentification,cmnnwqyi600xn540zvbi2fw40,P4,LIII_T7,LIII_T7_P4,keyword match
errorIdentification,cmnnwqyk100xo540z4hvovpql,P4,LIII_T7,LIII_T7_P4,keyword match
errorIdentification,cmnnxdhxt00hfr30zug5gsjr7,P5,LIV_T22A,,4 matches — ambiguo
errorIdentification,cmnnwr3130103540zzc5qmm5n,P4,LIII_T7,LIII_T7_P4,keyword match
errorIdentification,cmnnwr7jq012j540zl50dogo1,P3,LIII_T7,LIII_T7_P3,"override: ""beneficio de inventario"""
errorIdentification,cmnnwr9wd013s540z6aeogitm,P4,LIII_T7,LIII_T7_P4,keyword match
errorIdentification,cmnnwrc4j014z540z0e2vz0w0,P4,LIII_T7,LIII_T7_P4,keyword match
errorIdentification,cmnnxdi0200hgr30zhpxzuij8,P3,LIV_T22A,LIV_T22A_P4,"override: ""crédito de participación"""
errorIdentification,cmnnwrj32018p540z9ema9s8n,P1,LIII_T8,,titulo sin párrafos
errorIdentification,cmnnwrlcn019x540zr47bvwba,P1,LIII_T8,,titulo sin párrafos
errorIdentification,cmnnwrnkb01b4540z7qnx28ei,P6,LIII_T10,LIII_T10_P1,fallback a reglas generales
errorIdentification,cmnnwrnma01b5540z3ot3yjow,P6,LIII_T10,LIII_T10_P1,fallback a reglas generales
errorIdentification,cmnnwrpva01cd540zx85zzquw,P6,LIII_T10,LIII_T10_P1,fallback a reglas generales
errorIdentification,cmnnwrs4v01dl540zax3bvpgq,P4,LIII_T10,LIII_T10_P2,keyword match
errorIdentification,cmnnwruev01et540zql6f73gg,P4,LIII_T7,LIII_T7_P4,dominant keyword (2 vs 1)
errorIdentification,cmnnxda9200dfr30z9gk8z4tx,P6,LIV_T22,LIV_T22_P1,fallback a reglas generales
errorIdentification,cmnnxdab900dgr30zf4uvjwhw,P4,LIV_T22,LIV_T22_P3,keyword match
errorIdentification,cmnnxdad700dhr30z5mipbo60,P5,LIV_T22,,5 matches — ambiguo
errorIdentification,cmnnxdaf200dir30zfy05suhg,P6,LIV_T22,LIV_T22_P1,fallback a reglas generales
errorIdentification,cmnnxdagv00djr30zc3efrdeh,P4,LIV_T22,LIV_T22_P7,keyword match
errorIdentification,cmnnxdi1z00hhr30z9ckb666q,P3,LIV_T22A,LIV_T22A_P4,"override: ""crédito de participación"""
errorIdentification,cmnnxdi3s00hir30zfwdjes8r,P4,LIV_T22A,LIV_T22A_P4,dominant keyword (2 vs 1)
errorIdentification,cmnnxdi5p00hjr30zu7zlzoje,P5,LIV_T22A,,2 matches — ambiguo
errorIdentification,cmnnxdi7v00hkr30zdtkgfr4s,P5,LIV_T22A,,2 matches — ambiguo
errorIdentification,cmnnwycgr04v2540zktmt0zpz,P1,COT_T9,,titulo sin párrafos
errorIdentification,cmnnxdphk00ldr30z9s9zri8l,P1,LIV_T31,,titulo sin párrafos
errorIdentification,cmnnxdv7100obr30zm5ml5sth,P1,LIV_T40,,titulo sin párrafos
errorIdentification,cmnnxe0ki00r2r30zzglai5np,P1,LIV_T39,,titulo sin párrafos
errorIdentification,cmnnwyeig04w6540zq7hlnerm,P1,COT_T9,,titulo sin párrafos
errorIdentification,cmn3whc3000dd310zvk2pc2e5,P1,LIV_T20,,titulo sin párrafos
errorIdentification,cmn3whc4s00de310zwhdoxl5f,P1,LIV_T3,,titulo sin párrafos
errorIdentification,cmn3whc6n00df310zdycn3ez2,P1,LIV_T20,,titulo sin párrafos
errorIdentification,cmn3whcad00dh310z61zacqjw,P1,LIV_T20,,titulo sin párrafos
errorIdentification,cmn3whhbs00g7310zuu73ajnm,P1,LIV_T20,,titulo sin párrafos
errorIdentification,cmn3why4n00ot310zkkqkeair,P1,LIV_T35,,titulo sin párrafos
errorIdentification,cmnnww0r603mb540zoow8lv9h,P1,CPC_LIV_T3,,titulo sin párrafos
errorIdentification,cmnnww88603qc540z8m5s2wny,P1,CPC_LI_T13,,titulo sin párrafos
errorIdentification,cmnnwyowv051p540zz4fm6901,P1,CPC_LII_T5,,titulo sin párrafos
errorIdentification,cmnnwtmp102d4540zdc1sg0wp,P1,CPC_LI_T8,,titulo sin párrafos
errorIdentification,cmnnwtrwc02fl540zgu7f9tn6,P1,CPC_LI_T8,,titulo sin párrafos
errorIdentification,cmnnwve2n03a5540z14vdcdps,P1,CPC_LI_T8,,titulo sin párrafos
errorIdentification,cmnnws87s01m6540zpthmvchg,P4,LII_T6,LII_T6_P2,keyword match
errorIdentification,cmnnww60z03p5540zw3tdb0vu,P1,CPC_LI_T20,,titulo sin párrafos
errorIdentification,cmnnwsxie01zo540zuzea7uaz,P1,CPC_LI_T7B,,titulo sin párrafos
errorIdentification,cmnnwt49s023b540z1c3cd2ol,P1,CPC_LI_T8,,titulo sin párrafos
errorIdentification,cmnnwt6sd024k540z56rextqb,P1,CPC_LI_T8,,titulo sin párrafos
errorIdentification,cmnnwtdhh0288540z6hs4jnv0,P1,CPC_LI_T8,,titulo sin párrafos
errorIdentification,cmnnwsahp01ne540z8c8g4fbn,P5,LII_T7,,2 matches — ambiguo
errorIdentification,cmnnwscqu01om540zmmksoq13,P3,LIII_T5,LIII_T5_P3,"override dominante: ""mejoras"""
errorIdentification,cmnnwxih204f4540zsamxkqzb,P4,COT_T7,COT_T7_P10,dominant keyword (2 vs 1)
errorIdentification,cmnnwshao01r2540zhu9nzy79,P1,LIV_T21,,titulo sin párrafos
errorIdentification,cmnnwshch01r3540zz1wgfh3c,P1,LIV_T21,,titulo sin párrafos
errorIdentification,cmnnwsjur01sb540zhj0jx1l2,P5,LIV_T36,,5 matches — ambiguo
errorIdentification,cmnnwsoep01ur540z42i209ga,P1,CPC_LI_T1,,titulo sin párrafos
errorIdentification,cmnnwsqof01vz540z2p97o9a2,P1,CPC_LI_T2,,titulo sin párrafos
errorIdentification,cmn3wcz8100dkza0z4sbzk1zj,P1,LI_T4,,titulo sin párrafos
errorIdentification,cmn3wd3dg00fxza0z44esn1v2,P4,LI_T10,LI_T10_P4,dominant keyword (2 vs 1)
errorIdentification,cmn3wd3k900g1za0zj11tpu5u,P5,LI_T7,,2 matches — ambiguo
errorIdentification,cmn3wd5k500h6za0zbq4c67xk,P5,LI_T19,,3 matches — ambiguo
errorIdentification,cmn3wdbzl00kuza0zl8ivx54a,P1,LII_T4,,titulo sin párrafos
errorIdentification,cmn3wdc4p00kxza0zq1amrc63,P5,LII_T11,,4 matches — ambiguo
errorIdentification,cmn3wde2h00m1za0zmwnyw8nr,P5,LII_T7,,2 matches — ambiguo
errorIdentification,cmn3wde4700m2za0zzpqvovo6,P5,LII_T7,,2 matches — ambiguo
errorIdentification,cmnnwszpt020v540z087uan12,P1,CPC_LII_T2,,titulo sin párrafos
errorIdentification,cmn3wcfux002kza0z8y3hnb0i,P5,LII_T7,,0 matches — ambiguo
errorIdentification,cmn3wchv5003pza0z76kobq4l,P5,LIV_T42,,3 matches — ambiguo
errorIdentification,cmn3wcoeo007fza0zcasik59r,P1,LIV_T20,,titulo sin párrafos
errorIdentification,cmn3wcoge007gza0zrm9r0c80,P1,LIV_T20,,titulo sin párrafos
errorIdentification,cmn3wd9um00jmza0z7eu2hnmx,P4,LIV_T2,LIV_T2_P1,keyword match
errorIdentification,cmnnwthxb02an540zipldgqv7,P1,CPC_LI_T14,,titulo sin párrafos
errorIdentification,cmnnwtk6k02bv540z8lbv2zza,P1,CPC_LI_T17,,titulo sin párrafos
errorIdentification,cmnnwtk8f02bw540z8f37lmfd,P1,CPC_LI_T18,,titulo sin párrafos
errorIdentification,cmnnwxkli04g9540zckqm6k6h,P4,COT_T7,COT_T7_P10,dominant keyword (2 vs 1)
errorIdentification,cmnnwryzn01ha540zli3t4u36,P1,TP_1,,titulo sin párrafos
errorIdentification,cmnnwrz1i01hb540zrxi1wq67,P1,TP_1,,titulo sin párrafos
errorIdentification,cmnnws18w01ii540zzl0wjxjg,P1,TP_1,,titulo sin párrafos
errorIdentification,cmnnws1ap01ij540zbos6r9k4,P1,TP_1,,titulo sin párrafos
errorIdentification,cmnnws3p201jq540z51l0oy11,P1,TP_1,,titulo sin párrafos
errorIdentification,cmnnwsm5k01tj540z2svtldvv,P1,TP_1,,titulo sin párrafos
errorIdentification,cmnnwsogi01us540z59waxp0t,P1,CPC_LI_T1,,titulo sin párrafos
errorIdentification,cmnnwsqq901w0540z8rb56qd9,P1,CPC_LI_T2,,titulo sin párrafos
errorIdentification,cmnnwssxf01x7540z5reyrt7v,P1,CPC_LI_T2,,titulo sin párrafos
errorIdentification,cmnnwssza01x8540zisnozq1x,P1,CPC_LI_T2,,titulo sin párrafos
errorIdentification,cmnnwt1zp0223540zi6wtapk7,P1,CPC_LII_T2,,titulo sin párrafos
errorIdentification,cmnnwt21i0224540zc2ghs7w4,P1,CPC_LII_T2,,titulo sin párrafos
errorIdentification,cmnnwt8yi025r540zv1ufcdck,P1,CPC_LII_T5,,titulo sin párrafos
errorIdentification,cmnnwt90b025s540zc2qrjvn3,P1,CPC_LII_T5,,titulo sin párrafos
errorIdentification,cmnnwwck503so540zzwdjq3h3,P1,COT_T1,,titulo sin párrafos
errorIdentification,cmnnwwcly03sp540z61392by5,P1,COT_T1,,titulo sin párrafos
errorIdentification,cmnnwxdy104cs540z2vydjqzl,P5,COT_T7,,2 matches — ambiguo
errorIdentification,cmnnwxg3x04dy540zwuaxw85x,P3,COT_T7,COT_T7_P9,"override: ""segunda instancia"""
orderSequence,cmn16nwwy003jfp0zc3v92v0n,P1,TP_5,,titulo sin párrafos
orderSequence,cmn16o5kf006yfp0z7cml7kil,P3,LI_T2,LI_T2_P3,"override: ""muerte presunta"""
orderSequence,cmn16o5ny0070fp0zww0dsv4q,P3,LI_T2,LI_T2_P1,"override: ""existencia natural"""
orderSequence,cmn16o5pp0071fp0zt6wk18ax,P3,LI_T2,LI_T2_P3,"override: ""desaparecido"""
orderSequence,cmn16nwv7003ifp0zb70r9a0t,P1,TP_5,,titulo sin párrafos
orderSequence,cmn16nx2j003kfp0zru7ep14s,P1,TP_6,,titulo sin párrafos
orderSequence,cmn16oegr00aifp0zw42r89fx,P1,LI_T5,,titulo sin párrafos
orderSequence,cmn16oeih00ajfp0zld07bxcq,P1,LI_T5,,titulo sin párrafos
orderSequence,cmn16om8x00drfp0z2ciym98j,P3,LI_T7,LI_T7_P4,"override: ""filiación no matrimonial"""
orderSequence,cmn16oman00dsfp0zpw2njm9t,P5,LI_T10,,3 matches — ambiguo
orderSequence,cmn16omcf00dtfp0z9vc0yved,P4,LI_T10,LI_T10_P4,keyword match
orderSequence,cmn16ome800dufp0zmok1mbss,P1,LI_T9,,titulo sin párrafos
orderSequence,cmn16ou1300gtfp0z67azij00,P1,LI_T18,,titulo sin párrafos
orderSequence,cmn16ou2w00gufp0zce7ag19s,P1,LI_T18,,titulo sin párrafos
orderSequence,cmn16oebn00ahfp0zzj821zt5,P1,LI_T4,,titulo sin párrafos
orderSequence,cmn16p2dt00k9fp0zqmesixiv,P5,LII_T1,,0 matches — ambiguo
orderSequence,cmn16p2fj00kafp0znkap5z4n,P6,LII_T2,LII_T2_P1,fallback a reglas generales
orderSequence,cmn16p2h900kbfp0z1hwrwuw0,P1,LII_T3,,titulo sin párrafos
orderSequence,cmn16p2j100kcfp0zyb2ajx0z,P6,LII_T2,LII_T2_P1,fallback a reglas generales
orderSequence,cmn16pafb00nnfp0zrtggyngg,P5,LII_T6,,2 matches — ambiguo
orderSequence,cmn16pagz00nofp0zwl29ebvc,P3,LII_T7,LII_T7_P1,"override: ""posesión regular"""
orderSequence,cmn16paip00npfp0z59c36lja,P4,LII_T6,LII_T6_P2,dominant keyword (2 vs 1)
orderSequence,cmn16pake00nqfp0z6r8z7qq5,P4,LII_T5,LII_T5_P3,dominant keyword (2 vs 1)
orderSequence,cmn16ou8r00gwfp0zax5r5x1h,P4,LI_T33,LI_T33_P1,dominant keyword (2 vs 1)
orderSequence,cmn16pp6q00u4fp0z9dd08itt,P5,LII_T12,,0 matches — ambiguo
orderSequence,cmn16pp8h00u5fp0zipjig52l,P3,LII_T12,LII_T12_P4,"override: ""prestaciones mutuas"""
orderSequence,cmn16ppe400u6fp0z4a80z5x5,P1,LII_T14,,titulo sin párrafos
orderSequence,cmn16ppfu00u7fp0zrr0ad3w1,P1,LII_T13,,titulo sin párrafos
orderSequence,cmn16pxbi00x8fp0z3hjdoesa,P4,LIII_T2,LIII_T2_P1,keyword match
orderSequence,cmn16pxda00x9fp0z2i5y45t8,P1,LIII_T1,,titulo sin párrafos
orderSequence,cmn16phr600qwfp0zbt7cmwnt,P5,LII_T11,,4 matches — ambiguo
orderSequence,cmn16phsx00qxfp0zdp9rrq2d,P1,LII_T8,,titulo sin párrafos
